"kjid","win_time","win_status","deal_order","banker_money","visit_money","nostril_money","surname_money","banker_win_money","visit_win_money","nostril_win_money","surname_win_money","banker_left","banker_right","banker_result","visit_left","visit_right","visit_result","nostril_left","nostril_right","nostril_result","surname_left","surname_right","surname_result","win_result","add_time","start_time","end_time"
"NINE18001209","1536962055","0","39","0","0","0","0","0","0","0","0","33","36","99","31","34","7","40","6","2","21","13","0","0","1536961995","1536962045","1536962045"
"NINE18001210","1536962115","0","18","0","0","0","0","0","0","0","0","36","35","99","24","16","0","14","40","4","34","9","2","0","1536962055","1536962105","1536962105"
"NINE18001211","1536962175","0","21","0","0","0","0","0","0","0","0","1","4","11","23","18","1","11","7","5","34","12","2","0","1536962115","1536962165","1536962165"
"NINE18001212","1536962235","0","21","0","0","0","0","0","0","0","0","2","7","3","38","20","5","28","10","0","3","17","6","101","1536962175","1536962225","1536962225"
"NINE18001213","1536962295","0","21","0","0","0","0","0","0","0","0","17","7","7","11","4","4","15","28","1","39","16","4","0","1536962235","1536962285","1536962285"
"NINE18001214","1536962355","0","33","0","0","0","0","0","0","0","0","27","34","6","9","1","4","17","16","9","2","10","4","10","1536962295","1536962345","1536962345"
"NINE18001215","1536962415","0","38","0","0","0","0","0","0","0","0","10","12","33","4","13","5","30","11","1","31","39","8","0","1536962355","1536962405","1536962405"
"NINE18001216","1536962475","0","27","0","0","0","0","0","0","0","0","11","15","7","25","3","8","29","16","2","13","18","9","101","1536962415","1536962465","1536962465"
"NINE18001217","1536962535","0","3","0","0","0","0","0","0","0","0","19","30","3","2","27","8","15","1","5","39","13","4","111","1536962475","1536962525","1536962525"
"NINE18001218","1536962595","0","22","0","0","0","0","0","0","0","0","27","35","6","9","11","33","15","24","0","26","32","5","100","1536962535","1536962585","1536962585"
"NINE18001219","1536962655","0","27","0","0","0","0","0","0","0","0","25","23","3","28","5","9","16","31","2","22","35","5","101","1536962595","1536962645","1536962645"
"NINE18001220","1536962715","0","2","0","0","0","0","0","0","0","0","21","28","3","40","33","9","3","6","3","11","38","3","100","1536962655","1536962705","1536962705"
"NINE18001221","1536962775","0","33","0","0","0","0","0","0","0","0","30","9","1","20","18","55","15","29","2","32","28","5","111","1536962715","1536962765","1536962765"
"NINE18001222","1536962835","0","8","0","0","0","0","0","0","0","0","32","2","9","36","31","7","1","9","4","30","23","4","0","1536962775","1536962825","1536962825"
"NINE18001223","1536962895","0","6","0","0","0","0","0","0","0","0","16","28","1","35","40","9","23","39","6","19","7","7","111","1536962835","1536962885","1536962885"
"NINE18001224","1536962955","0","2","0","0","0","0","0","0","0","0","34","17","4","28","7","9","29","13","2","36","8","1","100","1536962895","1536962945","1536962945"
"NINE18001225","1536963015","0","23","0","0","0","0","0","0","0","0","3","16","5","17","22","1","6","2","3","18","9","8","1","1536962955","1536963005","1536963005"
"NINE18001226","1536963075","0","11","0","0","0","0","0","0","0","0","28","20","2","18","6","7","12","19","8","9","25","0","110","1536963015","1536963065","1536963065"
"NINE18001227","1536963135","0","19","0","0","0","0","0","0","0","0","33","35","99","18","14","9","3","15","5","32","40","8","0","1536963075","1536963125","1536963125"
"NINE18001228","1536963195","0","2","0","0","0","0","0","0","0","0","16","23","0","14","39","4","12","28","0","35","8","1","101","1536963135","1536963185","1536963185"
"NINE18001229","1536963255","0","19","0","0","0","0","0","0","0","0","12","27","0","10","26","0","23","1","7","17","2","6","11","1536963195","1536963245","1536963245"
"NINE18001230","1536963315","0","1","0","0","0","0","0","0","0","0","19","7","7","3","28","8","34","16","3","10","6","5","100","1536963255","1536963305","1536963305"
"NINE18001231","1536963375","0","17","0","0","0","0","0","0","0","0","28","7","9","1","20","6","11","33","2","10","13","7","0","1536963315","1536963365","1536963365"
"NINE18001232","1536963435","0","15","0","0","0","0","0","0","0","0","33","35","99","26","36","6","23","38","6","3","32","9","0","1536963375","1536963425","1536963425"
"NINE18001233","1536963495","0","29","0","0","0","0","0","0","0","0","32","21","4","17","11","8","12","19","8","7","5","22","111","1536963435","1536963485","1536963485"
"NINE18001234","1536963555","0","29","0","0","0","0","0","0","0","0","30","2","9","40","20","5","18","4","6","13","31","2","0","1536963495","1536963545","1536963545"
"NINE18001235","1536963615","0","13","0","0","0","0","0","0","0","0","36","25","6","8","21","8","37","3","1","34","14","3","100","1536963555","1536963605","1536963605"
"NINE18001236","1536963675","0","21","0","0","0","0","0","0","0","0","11","6","5","40","27","7","18","30","3","35","36","99","101","1536963615","1536963665","1536963665"
"NINE18001237","1536963735","0","40","0","0","0","0","0","0","0","0","7","31","0","21","17","1","13","9","7","32","5","0","110","1536963675","1536963725","1536963725"
"NINE18001238","1536963795","0","21","0","0","0","0","0","0","0","0","24","22","66","15","3","5","17","1","6","2","25","8","0","1536963735","1536963785","1536963785"
"NINE18001239","1536963855","0","35","0","0","0","0","0","0","0","0","18","15","9","5","34","1","40","37","1010","30","9","1","10","1536963795","1536963845","1536963845"
"NINE18001240","1536963915","0","38","0","0","0","0","0","0","0","0","33","35","99","10","1","4","7","9","5","2","6","3","0","1536963855","1536963905","1536963905"
"NINE18001241","1536963975","0","21","0","0","0","0","0","0","0","0","11","32","1","4","30","9","22","28","3","29","31","88","111","1536963915","1536963965","1536963965"
"NINE18001242","1536964035","0","34","0","0","0","0","0","0","0","0","28","36","6","35","21","5","40","26","7","2","20","6","10","1536963975","1536964025","1536964025"
"NINE18001243","1536964095","0","16","0","0","0","0","0","0","0","0","35","15","3","25","14","1","22","36","5","4","10","4","11","1536964035","1536964085","1536964085"
"NINE18001244","1536964155","0","26","0","0","0","0","0","0","0","0","32","13","2","4","33","0","39","27","7","22","17","1","10","1536964095","1536964145","1536964145"
"NINE18001245","1536964215","0","39","0","0","0","0","0","0","0","0","19","20","55","12","13","7","6","8","22","35","11","2","0","1536964155","1536964205","1536964205"
"NINE18001246","1536964275","0","36","0","0","0","0","0","0","0","0","14","19","9","23","6","8","37","38","1010","20","35","4","10","1536964215","1536964265","1536964265"
"NINE18001247","1536964335","0","24","0","0","0","0","0","0","0","0","8","31","0","21","6","8","3","36","0","10","7","5","101","1536964275","1536964325","1536964325"
"NINE18001248","1536964395","0","25","0","0","0","0","0","0","0","0","23","33","5","10","32","1","27","35","6","40","34","9","11","1536964335","1536964385","1536964385"
"NINE18001249","1536964455","0","10","0","0","0","0","0","0","0","0","31","32","88","34","3","0","15","5","6","23","27","3","0","1536964395","1536964445","1536964445"
"NINE18001250","1536964515","0","40","0","0","0","0","0","0","0","0","28","26","77","24","27","3","13","18","9","32","14","2","0","1536964455","1536964505","1536964505"
"NINE18001251","1536964575","0","1","0","0","0","0","0","0","0","0","22","4","7","18","20","55","35","38","9","37","23","6","110","1536964515","1536964565","1536964565"
"NINE18001252","1536964635","0","29","0","0","0","0","0","0","0","0","35","34","99","36","31","7","25","32","5","23","24","66","0","1536964575","1536964625","1536964625"
"NINE18001253","1536964695","0","9","0","0","0","0","0","0","0","0","1","6","3","28","30","5","26","20","2","13","17","9","101","1536964635","1536964685","1536964685"
"NINE18001254","1536964755","0","17","0","0","0","0","0","0","0","0","8","36","1","19","25","2","10","39","3","18","6","7","111","1536964695","1536964745","1536964745"
"NINE18001255","1536964815","0","21","0","0","0","0","0","0","0","0","26","27","77","17","31","3","30","11","1","28","3","8","0","1536964755","1536964805","1536964805"
"NINE18001256","1536964875","0","2","0","0","0","0","0","0","0","0","34","33","99","28","37","7","32","30","88","29","5","0","0","1536964815","1536964865","1536964865"
"NINE18001257","1536964935","0","11","0","0","0","0","0","0","0","0","15","1","5","12","3","4","7","36","1","16","13","44","1","1536964875","1536964925","1536964925"
"NINE18001258","1536964995","0","27","0","0","0","0","0","0","0","0","10","25","0","3","39","1","1","30","9","38","26","7","111","1536964935","1536964985","1536964985"
"NINE18001259","1536965055","0","31","0","0","0","0","0","0","0","0","21","33","5","26","22","3","6","10","5","23","24","66","1","1536964995","1536965045","1536965045"
"NINE18001260","1536965115","0","11","0","0","0","0","0","0","0","0","16","10","7","26","20","2","1","18","6","14","35","3","0","1536965055","1536965105","1536965105"
"NINE18001261","1536965175","0","17","0","0","0","0","0","0","0","0","11","8","5","3","12","4","19","33","4","29","36","7","1","1536965115","1536965165","1536965165"
"NINE18001262","1536965235","0","5","0","0","0","0","0","0","0","0","34","8","1","28","32","5","24","15","0","4","9","4","101","1536965175","1536965225","1536965225"
"NINE18001263","1536965295","0","3","0","0","0","0","0","0","0","0","30","7","0","27","10","0","40","6","2","16","4","5","11","1536965235","1536965285","1536965285"
"NINE18001264","1536965355","0","4","0","0","0","0","0","0","0","0","5","27","9","17","37","5","12","14","7","29","23","4","0","1536965295","1536965345","1536965345"
"NINE18001265","1536965415","0","31","0","0","0","0","0","0","0","0","9","27","0","11","29","1","8","33","1","15","39","4","111","1536965355","1536965405","1536965405"
"NINE18001266","1536965475","0","21","0","0","0","0","0","0","0","0","16","36","3","3","5","3","20","15","9","1","19","6","11","1536965415","1536965465","1536965465"
"NINE18001267","1536965535","0","6","0","0","0","0","0","0","0","0","16","33","3","3","22","7","38","14","4","8","2","3","110","1536965475","1536965525","1536965525"
"NINE18001268","1536965595","0","24","0","0","0","0","0","0","0","0","29","30","88","15","26","1","5","11","5","23","14","0","0","1536965535","1536965585","1536965585"
"NINE18001269","1536965655","0","32","0","0","0","0","0","0","0","0","21","4","7","22","26","3","16","35","3","17","31","3","0","1536965595","1536965645","1536965645"
"NINE18001270","1536965715","0","13","0","0","0","0","0","0","0","0","12","34","2","3","10","4","27","20","2","23","38","6","101","1536965655","1536965705","1536965705"
"NINE18001271","1536965775","0","14","0","0","0","0","0","0","0","0","27","20","2","1","33","0","5","35","1","34","32","7","1","1536965715","1536965765","1536965765"
"NINE18001272","1536965835","0","22","0","0","0","0","0","0","0","0","34","35","99","5","1","3","24","36","5","15","7","6","0","1536965775","1536965825","1536965825"
"NINE18001273","1536965895","0","12","0","0","0","0","0","0","0","0","7","30","0","15","4","5","22","28","3","6","31","0","110","1536965835","1536965885","1536965885"
"NINE18001274","1536965955","0","32","0","0","0","0","0","0","0","0","34","36","99","20","4","6","5","38","2","12","16","7","0","1536965895","1536965945","1536965945"
"NINE18001275","1536966015","0","3","0","0","0","0","0","0","0","0","29","23","4","8","30","0","25","34","6","14","4","5","11","1536965955","1536966005","1536966005"
"NINE18001276","1536966075","0","22","0","0","0","0","0","0","0","0","12","11","33","3","1","11","30","26","5","32","39","8","0","1536966015","1536966065","1536966065"
"NINE18001277","1536966135","0","32","0","0","0","0","0","0","0","0","29","17","3","21","30","4","18","11","8","25","2","8","111","1536966075","1536966125","1536966125"
"NINE18001278","1536966195","0","17","0","0","0","0","0","0","0","0","11","29","1","19","26","2","15","39","4","12","6","5","111","1536966135","1536966185","1536966185"
"NINE18001279","1536966255","0","12","0","0","0","0","0","0","0","0","7","4","3","36","11","2","39","34","9","13","30","2","10","1536966195","1536966245","1536966245"
"NINE18001280","1536966315","0","6","0","0","0","0","0","0","0","0","11","23","9","16","2","5","32","39","8","3","30","9","0","1536966255","1536966305","1536966305"
"NINE18001281","1536966375","0","37","0","0","0","0","0","0","0","0","17","6","7","26","20","2","23","33","5","28","15","1","0","1536966315","1536966365","1536966365"
"NINE18001282","1536966435","0","10","0","0","0","0","0","0","0","0","35","17","4","8","12","5","14","16","44","20","2","6","111","1536966375","1536966425","1536966425"
"NINE18001283","1536966495","0","33","0","0","0","0","0","0","0","0","20","16","9","18","24","1","14","13","44","36","37","9","10","1536966435","1536966485","1536966485"
"NINE18001284","1536966555","0","34","0","0","0","0","0","0","0","0","35","36","99","39","3","1","19","21","1","9","24","9","0","1536966495","1536966545","1536966545"
"NINE18001285","1536966615","0","5","0","0","0","0","0","0","0","0","40","37","1010","15","24","0","28","17","2","38","8","2","0","1536966555","1536966605","1536966605"
"NINE18001286","1536966675","0","2","0","0","0","0","0","0","0","0","20","5","7","32","26","5","7","35","1","13","9","7","0","1536966615","1536966665","1536966665"
"NINE18001287","1536966735","0","5","0","0","0","0","0","0","0","0","24","21","66","7","15","6","27","8","9","11","12","33","0","1536966675","1536966725","1536966725"
"NINE18001288","1536966795","0","33","0","0","0","0","0","0","0","0","1","4","11","32","15","2","35","25","6","17","22","1","0","1536966735","1536966785","1536966785"
"NINE18001289","1536966855","0","19","0","0","0","0","0","0","0","0","1","14","5","8","32","0","5","4","3","28","15","1","0","1536966795","1536966845","1536966845"
"NINE18001290","1536966915","0","2","0","0","0","0","0","0","0","0","20","28","2","25","31","5","40","36","9","34","24","5","111","1536966855","1536966905","1536966905"
"NINE18001291","1536966975","0","18","0","0","0","0","0","0","0","0","34","36","99","3","22","7","30","15","2","29","33","7","0","1536966915","1536966965","1536966965"
"NINE18001292","1536967035","0","1","0","0","0","0","0","0","0","0","8","35","1","31","32","88","7","14","6","16","10","7","111","1536966975","1536967025","1536967025"
"NINE18001293","1536967095","0","1","0","0","0","0","0","0","0","0","34","26","6","20","2","6","4","37","1","11","5","5","0","1536967035","1536967085","1536967085"
"NINE18001294","1536967155","0","1","0","0","0","0","0","0","0","0","6","28","9","38","13","4","5","22","8","3","29","9","0","1536967095","1536967145","1536967145"
"NINE18001295","1536967215","0","25","0","0","0","0","0","0","0","0","26","29","5","17","5","7","37","7","2","23","2","7","101","1536967155","1536967205","1536967205"
"NINE18001296","1536967275","0","12","0","0","0","0","0","0","0","0","33","7","1","40","17","5","36","14","3","16","8","6","111","1536967215","1536967265","1536967265"
"NINE18001297","1536967335","0","40","0","0","0","0","0","0","0","0","23","11","9","21","20","1","5","7","22","13","9","7","10","1536967275","1536967325","1536967325"
"NINE18001298","1536967395","0","30","0","0","0","0","0","0","0","0","36","35","99","17","18","55","12","6","5","11","20","8","0","1536967335","1536967385","1536967385"
"NINE18001299","1536967455","0","5","0","0","0","0","0","0","0","0","28","8","9","4","30","9","10","32","1","16","27","1","0","1536967395","1536967445","1536967445"
"NINE18001300","1536967515","0","8","0","0","0","0","0","0","0","0","25","12","0","38","18","5","27","29","5","16","30","2","111","1536967455","1536967505","1536967505"
"NINE18001301","1536967575","0","24","0","0","0","0","0","0","0","0","15","11","7","6","39","2","21","19","1","13","38","4","0","1536967515","1536967565","1536967565"
"NINE18001302","1536967635","0","28","0","0","0","0","0","0","0","0","22","32","4","16","38","4","8","39","2","21","35","5","1","1536967575","1536967625","1536967625"
"NINE18001303","1536967695","0","25","0","0","0","0","0","0","0","0","31","14","2","13","6","6","32","36","7","11","26","0","110","1536967635","1536967685","1536967685"
"NINE18001304","1536967755","0","36","0","0","0","0","0","0","0","0","2","16","5","17","40","5","39","34","9","11","27","0","10","1536967695","1536967745","1536967745"
"NINE18001305","1536967815","0","27","0","0","0","0","0","0","0","0","30","23","4","13","24","0","37","36","9","17","34","4","10","1536967755","1536967805","1536967805"
"NINE18001306","1536967875","0","12","0","0","0","0","0","0","0","0","19","21","1","4","24","7","3","14","5","29","6","0","110","1536967815","1536967865","1536967865"
"NINE18001307","1536967935","0","37","0","0","0","0","0","0","0","0","8","32","0","30","2","9","14","13","44","15","19","9","111","1536967875","1536967925","1536967925"
"NINE18001308","1536967995","0","19","0","0","0","0","0","0","0","0","12","8","5","22","29","4","17","9","8","32","20","3","10","1536967935","1536967985","1536967985"
"NINE18001309","1536968055","0","22","0","0","0","0","0","0","0","0","21","34","5","36","33","99","7","17","7","19","4","6","111","1536967995","1536968045","1536968045"
"NINE18001310","1536968115","0","38","0","0","0","0","0","0","0","0","25","26","77","6","4","3","5","14","6","15","29","2","0","1536968055","1536968105","1536968105"
"NINE18001311","1536968175","0","2","0","0","0","0","0","0","0","0","40","38","1010","13","19","9","33","20","4","24","10","9","0","1536968115","1536968165","1536968165"
"NINE18001312","1536968235","0","24","0","0","0","0","0","0","0","0","25","28","77","1","17","6","12","16","7","39","23","6","0","1536968175","1536968225","1536968225"
"NINE18001313","1536968295","0","30","0","0","0","0","0","0","0","0","34","35","99","26","14","1","29","6","0","39","31","8","0","1536968235","1536968285","1536968285"
"NINE18001314","1536968355","0","5","0","0","0","0","0","0","0","0","32","28","5","3","19","6","29","4","9","23","17","1","110","1536968295","1536968345","1536968345"
"NINE18001315","1536968415","0","19","0","0","0","0","0","0","0","0","20","17","55","34","11","2","37","22","6","24","35","5","0","1536968355","1536968405","1536968405"
"NINE18001316","1536968475","0","28","0","0","0","0","0","0","0","0","23","31","4","5","39","2","16","33","3","34","27","6","1","1536968415","1536968465","1536968465"
"NINE18001317","1536968535","0","39","0","0","0","0","0","0","0","0","34","16","3","4","13","5","26","22","3","9","11","33","101","1536968475","1536968525","1536968525"
"NINE18001318","1536968595","0","22","0","0","0","0","0","0","0","0","18","23","1","34","12","2","19","24","1","9","2","4","101","1536968535","1536968585","1536968585"
"NINE18001319","1536968655","0","11","0","0","0","0","0","0","0","0","21","30","4","25","29","5","6","2","3","34","12","2","100","1536968595","1536968645","1536968645"
"NINE18001320","1536968715","0","15","0","0","0","0","0","0","0","0","27","33","6","30","4","9","32","20","3","38","12","3","100","1536968655","1536968705","1536968705"
"NINE18001321","1536968775","0","9","0","0","0","0","0","0","0","0","36","28","6","16","24","0","15","37","4","21","6","8","1","1536968715","1536968765","1536968765"
"NINE18001322","1536968835","0","16","0","0","0","0","0","0","0","0","6","10","5","24","14","0","4","22","7","12","8","5","10","1536968775","1536968825","1536968825"
"NINE18001323","1536968895","0","11","0","0","0","0","0","0","0","0","33","34","99","28","15","1","18","25","2","22","9","9","0","1536968835","1536968885","1536968885"
"NINE18001324","1536968955","0","24","0","0","0","0","0","0","0","0","29","27","5","36","26","6","20","19","55","31","14","2","110","1536968895","1536968945","1536968945"
"NINE18001325","1536969015","0","33","0","0","0","0","0","0","0","0","25","5","9","3","10","4","34","14","3","1","38","1","0","1536968955","1536969005","1536969005"
"NINE18001326","1536969075","0","1","0","0","0","0","0","0","0","0","35","36","99","22","23","66","26","11","0","13","21","0","0","1536969015","1536969065","1536969065"
"NINE18001327","1536969135","0","24","0","0","0","0","0","0","0","0","23","29","4","34","38","9","16","18","9","15","39","4","110","1536969075","1536969125","1536969125"
"NINE18001328","1536969195","0","8","0","0","0","0","0","0","0","0","16","27","1","37","9","3","24","19","1","23","39","6","101","1536969135","1536969185","1536969185"
"NINE18001329","1536969255","0","5","0","0","0","0","0","0","0","0","34","17","4","26","16","1","7","38","2","22","27","3","0","1536969195","1536969245","1536969245"
"NINE18001330","1536969315","0","27","0","0","0","0","0","0","0","0","25","33","6","40","17","5","36","6","1","2","26","8","1","1536969255","1536969305","1536969305"
"NINE18001331","1536969375","0","16","0","0","0","0","0","0","0","0","15","32","2","28","34","6","18","13","9","40","14","4","111","1536969315","1536969365","1536969365"
"NINE18001332","1536969435","0","37","0","0","0","0","0","0","0","0","19","36","4","17","24","1","25","31","5","30","39","8","11","1536969375","1536969425","1536969425"
"NINE18001333","1536969495","0","30","0","0","0","0","0","0","0","0","4","29","9","9","24","9","6","23","8","34","21","5","0","1536969435","1536969485","1536969485"
"NINE18001334","1536969555","0","23","0","0","0","0","0","0","0","0","30","19","3","1","33","0","8","7","22","22","12","9","11","1536969495","1536969545","1536969545"
"NINE18001335","1536969615","0","14","0","0","0","0","0","0","0","0","25","29","5","13","8","6","32","23","4","5","33","1","100","1536969555","1536969605","1536969605"
"NINE18001336","1536969675","0","13","0","0","0","0","0","0","0","0","5","20","7","28","18","2","37","30","8","39","36","9","11","1536969615","1536969665","1536969665"
"NINE18001337","1536969735","0","23","0","0","0","0","0","0","0","0","14","25","1","40","27","7","18","36","4","1","8","3","111","1536969675","1536969725","1536969725"
"NINE18001338","1536969795","0","21","0","0","0","0","0","0","0","0","26","18","2","14","5","6","16","6","6","30","23","4","111","1536969735","1536969785","1536969785"
"NINE18001339","1536969855","0","11","0","0","0","0","0","0","0","0","36","34","99","29","20","3","4","14","5","32","22","4","0","1536969795","1536969845","1536969845"
"NINE18001340","1536969915","0","7","0","0","0","0","0","0","0","0","35","31","7","28","21","3","1","15","5","11","12","33","1","1536969855","1536969905","1536969905"
"NINE18001341","1536969975","0","2","0","0","0","0","0","0","0","0","31","6","0","40","19","5","26","25","77","16","8","6","111","1536969915","1536969965","1536969965"
"NINE18001342","1536970035","0","16","0","0","0","0","0","0","0","0","14","12","7","8","19","7","10","40","3","6","17","7","0","1536969975","1536970025","1536970025"
"NINE18001343","1536970095","0","31","0","0","0","0","0","0","0","0","36","33","99","28","32","5","7","1","3","16","6","6","0","1536970035","1536970085","1536970085"
"NINE18001344","1536970155","0","20","0","0","0","0","0","0","0","0","24","30","4","18","37","5","11","35","2","8","31","0","100","1536970095","1536970145","1536970145"
"NINE18001345","1536970215","0","31","0","0","0","0","0","0","0","0","33","19","4","5","20","7","38","16","4","9","23","9","101","1536970155","1536970205","1536970205"
"NINE18001346","1536970275","0","14","0","0","0","0","0","0","0","0","13","22","0","39","23","6","30","20","3","3","15","5","111","1536970215","1536970265","1536970265"
"NINE18001347","1536970335","0","5","0","0","0","0","0","0","0","0","22","27","3","31","13","2","14","2","5","26","15","1","10","1536970275","1536970325","1536970325"
"NINE18001348","1536970395","0","17","0","0","0","0","0","0","0","0","11","35","2","29","33","7","26","4","8","21","16","0","110","1536970335","1536970385","1536970385"
"NINE18001349","1536970455","0","14","0","0","0","0","0","0","0","0","30","6","0","34","9","2","40","25","7","21","5","8","111","1536970395","1536970445","1536970445"
"NINE18001350","1536970515","0","30","0","0","0","0","0","0","0","0","33","34","99","29","19","3","4","9","4","37","21","6","0","1536970455","1536970505","1536970505"
"NINE18001351","1536970575","0","12","0","0","0","0","0","0","0","0","5","10","5","30","6","0","11","17","8","13","19","9","11","1536970515","1536970565","1536970565"
"NINE18001352","1536970635","0","33","0","0","0","0","0","0","0","0","34","6","1","10","4","4","35","18","4","5","15","6","111","1536970575","1536970625","1536970625"
"NINE18001353","1536970695","0","40","0","0","0","0","0","0","0","0","36","21","5","3","7","3","27","10","0","37","20","5","0","1536970635","1536970685","1536970685"
"NINE18001354","1536970755","0","26","0","0","0","0","0","0","0","0","23","24","66","8","13","6","3","29","9","34","5","1","0","1536970695","1536970745","1536970745"
"NINE18001355","1536970815","0","13","0","0","0","0","0","0","0","0","36","27","6","7","23","8","30","38","8","31","3","9","111","1536970755","1536970805","1536970805"
"NINE18001356","1536970875","0","3","0","0","0","0","0","0","0","0","13","18","9","10","36","2","11","31","1","23","32","4","0","1536970815","1536970865","1536970865"
"NINE18001357","1536970935","0","19","0","0","0","0","0","0","0","0","33","34","99","15","38","4","28","7","9","5","20","7","0","1536970875","1536970925","1536970925"
"NINE18001358","1536970995","0","15","0","0","0","0","0","0","0","0","20","36","4","35","2","0","8","10","5","12","31","1","10","1536970935","1536970985","1536970985"
"NINE18001359","1536971055","0","14","0","0","0","0","0","0","0","0","26","34","6","11","2","4","33","35","99","20","23","1","10","1536970995","1536971045","1536971045"
"NINE18001360","1536971115","0","32","0","0","0","0","0","0","0","0","33","35","99","2","19","6","28","36","6","30","23","4","0","1536971055","1536971105","1536971105"
"NINE18001361","1536971175","0","12","0","0","0","0","0","0","0","0","26","7","9","21","9","9","10","4","4","22","29","4","0","1536971115","1536971165","1536971165"
"NINE18001362","1536971235","0","1","0","0","0","0","0","0","0","0","29","30","88","11","26","0","36","25","6","9","33","2","0","1536971175","1536971225","1536971225"
"NINE18001363","1536971295","0","15","0","0","0","0","0","0","0","0","36","35","99","16","32","2","27","11","0","10","31","1","0","1536971235","1536971285","1536971285"
"NINE18001364","1536971355","0","40","0","0","0","0","0","0","0","0","36","33","99","10","26","0","37","28","7","31","24","4","0","1536971295","1536971345","1536971345"
"NINE18001365","1536971415","0","34","0","0","0","0","0","0","0","0","5","12","5","7","2","3","10","13","7","4","8","3","10","1536971355","1536971405","1536971405"
"NINE18001366","1536971475","0","12","0","0","0","0","0","0","0","0","35","33","99","30","19","3","27","29","5","37","3","1","0","1536971415","1536971465","1536971465"
"NINE18001367","1536971535","0","24","0","0","0","0","0","0","0","0","21","34","5","14","10","7","13","32","2","9","11","33","101","1536971475","1536971525","1536971525"
"NINE18001368","1536971595","0","9","0","0","0","0","0","0","0","0","35","30","7","37","21","6","13","7","6","26","20","2","0","1536971535","1536971585","1536971585"
"NINE18001369","1536971655","0","11","0","0","0","0","0","0","0","0","25","21","3","39","19","5","23","22","66","15","31","2","110","1536971595","1536971645","1536971645"
"NINE18001370","1536971715","0","29","0","0","0","0","0","0","0","0","3","5","3","23","7","8","17","38","5","12","40","3","110","1536971655","1536971705","1536971705"
"NINE18001371","1536971775","0","15","0","0","0","0","0","0","0","0","32","6","0","27","40","7","36","8","1","34","21","5","111","1536971715","1536971765","1536971765"
"NINE18001372","1536971835","0","10","0","0","0","0","0","0","0","0","36","33","99","26","27","77","19","38","5","8","35","1","0","1536971775","1536971825","1536971825"
"NINE18001373","1536971895","0","35","0","0","0","0","0","0","0","0","29","31","88","34","26","6","14","15","44","32","16","2","0","1536971835","1536971885","1536971885"
"NINE18001374","1536971955","0","28","0","0","0","0","0","0","0","0","20","21","1","35","18","4","30","17","3","16","1","5","111","1536971895","1536971945","1536971945"
"NINE18001375","1536972015","0","19","0","0","0","0","0","0","0","0","12","32","1","37","11","3","16","17","9","15","36","3","111","1536971955","1536972005","1536972005"
"NINE18001376","1536972075","0","40","0","0","0","0","0","0","0","0","35","12","2","5","31","0","38","39","1010","20","16","9","11","1536972015","1536972065","1536972065"
"NINE18001377","1536972135","0","16","0","0","0","0","0","0","0","0","12","21","9","17","32","3","13","10","7","2","35","0","0","1536972075","1536972125","1536972125"
"NINE18001378","1536972195","0","2","0","0","0","0","0","0","0","0","25","33","6","11","38","3","31","24","4","36","6","1","0","1536972135","1536972185","1536972185"
"NINE18001379","1536972255","0","36","0","0","0","0","0","0","0","0","26","10","0","29","32","88","19","6","7","9","23","9","111","1536972195","1536972245","1536972245"
"NINE18001380","1536972315","0","9","0","0","0","0","0","0","0","0","30","20","3","2","35","0","22","38","6","21","31","4","11","1536972255","1536972305","1536972305"
"NINE18001381","1536972375","0","17","0","0","0","0","0","0","0","0","20","25","2","34","27","6","5","8","22","19","10","8","111","1536972315","1536972365","1536972365"
"NINE18001382","1536972435","0","39","0","0","0","0","0","0","0","0","36","28","6","12","19","8","22","4","7","30","29","88","111","1536972375","1536972425","1536972425"
"NINE18001383","1536972495","0","5","0","0","0","0","0","0","0","0","35","36","99","34","31","7","10","30","1","40","3","1","0","1536972435","1536972485","1536972485"
"NINE18001384","1536972555","0","14","0","0","0","0","0","0","0","0","4","22","7","2","6","3","37","24","6","10","5","5","0","1536972495","1536972545","1536972545"
"NINE18001385","1536972615","0","14","0","0","0","0","0","0","0","0","10","8","5","15","34","3","27","30","5","26","35","6","1","1536972555","1536972605","1536972605"
"NINE18001386","1536972675","0","9","0","0","0","0","0","0","0","0","36","33","99","18","24","1","27","40","7","29","25","5","0","1536972615","1536972665","1536972665"
"NINE18001387","1536972735","0","13","0","0","0","0","0","0","0","0","21","32","4","7","33","1","37","30","8","24","1","7","11","1536972675","1536972725","1536972725"
"NINE18001388","1536972795","0","31","0","0","0","0","0","0","0","0","13","35","3","23","6","8","16","38","4","36","2","0","110","1536972735","1536972785","1536972785"
"NINE18001389","1536972855","0","13","0","0","0","0","0","0","0","0","32","31","88","9","20","8","3","34","0","2","26","8","0","1536972795","1536972845","1536972845"
"NINE18001390","1536972915","0","1","0","0","0","0","0","0","0","0","34","36","99","35","11","2","37","23","6","18","12","8","0","1536972855","1536972905","1536972905"
"NINE18001391","1536972975","0","38","0","0","0","0","0","0","0","0","34","35","99","39","15","4","40","11","3","21","4","7","0","1536972915","1536972965","1536972965"
"NINE18001392","1536973035","0","4","0","0","0","0","0","0","0","0","22","3","7","21","31","4","24","26","3","27","23","3","0","1536972975","1536973025","1536973025"
